session_id,early_events,early_product_views,early_unique_categories,early_event_types,device_type,traffic_source,region,early_duration_min,converted
S00429,3,3,1,1,Desktop,Direct,South,4.533333333333333,0
S00430,5,5,2,1,Desktop,Paid Search,West,4.416666666666667,0
S00431,2,2,1,1,Desktop,Social,Central,2.7,0
S00432,2,2,1,1,Mobile,Referral,North,0.4666666666666667,0
S00433,2,2,2,1,Mobile,Referral,Central,1.8333333333333333,0
S00434,3,3,1,1,Desktop,Email,East,4.466666666666667,0
S00435,4,4,1,1,Desktop,Social,South,2.55,0
S00436,3,3,2,1,Mobile,Paid Search,Central,4.316666666666666,0
S00437,1,1,1,1,Desktop,Paid Search,East,0.0,0
S00438,3,3,2,1,Mobile,Organic Search,South,1.55,0
S00439,4,4,1,1,Mobile,Organic Search,North,2.683333333333333,0
S00440,1,1,1,1,Desktop,Email,South,0.0,0
S00441,2,2,1,1,Desktop,Direct,Central,2.216666666666667,0
S00442,3,3,1,1,Tablet,Organic Search,West,3.783333333333333,0
S00443,3,3,1,1,Mobile,Social,Central,2.8,1
S00444,4,4,2,1,Mobile,Organic Search,South,4.433333333333334,0
S00445,2,2,2,1,Mobile,Paid Search,North,2.45,0
S00446,1,1,1,1,Tablet,Paid Search,North,0.0,0
S00447,2,2,1,1,Tablet,Referral,East,2.8666666666666667,0
S00448,1,1,1,1,Mobile,Email,Central,0.0,0
S00449,4,3,2,2,Mobile,Organic Search,West,3.716666666666667,1
S00450,2,2,1,1,Desktop,Paid Search,South,0.8666666666666667,0
S00451,4,4,1,1,Mobile,Social,Central,4.833333333333333,0
S00452,3,2,1,2,Mobile,Referral,West,3.8833333333333333,1
S00453,3,3,3,1,Mobile,Email,North,4.516666666666667,0
S00454,3,3,2,1,Tablet,Direct,Central,4.416666666666667,0
S00455,3,3,2,1,Desktop,Referral,South,4.366666666666666,0
S00456,3,3,1,1,Mobile,Organic Search,North,2.6,0
S00457,2,2,2,1,Desktop,Paid Search,South,0.9666666666666667,0
S00458,3,3,2,1,Mobile,Direct,East,1.6,0
S00459,1,1,1,1,Desktop,Organic Search,East,0.0,0
S00460,1,1,1,1,Desktop,Direct,South,0.0,0
S00461,3,3,1,1,Desktop,Direct,North,1.2333333333333334,0
S00462,2,2,2,1,Mobile,Paid Search,West,2.3666666666666667,0
S00463,2,2,1,1,Mobile,Referral,Central,2.066666666666667,0
S00464,3,3,2,1,Mobile,Direct,West,3.3666666666666667,0
S00465,1,1,1,1,Tablet,Social,South,0.0,0
S00466,3,3,1,1,Mobile,Organic Search,South,4.3,0
S00467,2,2,1,1,Desktop,Paid Search,South,1.0333333333333334,0
S00468,2,2,1,1,Mobile,Organic Search,North,2.5166666666666666,0
S00469,2,2,1,1,Desktop,Referral,East,1.9333333333333333,0
S00470,2,2,2,1,Tablet,Social,West,2.466666666666667,0
S00471,3,3,2,1,Desktop,Paid Search,West,3.1166666666666667,0
S00472,1,1,1,1,Tablet,Social,West,0.0,0
S00473,3,3,1,1,Desktop,Paid Search,South,4.466666666666667,1
S00474,3,3,3,1,Tablet,Referral,South,4.516666666666667,0
S00475,2,2,1,1,Mobile,Social,West,0.6166666666666667,0
S00476,2,2,1,1,Tablet,Referral,South,2.816666666666667,0
S00477,3,3,2,1,Desktop,Email,South,3.75,0
S00478,4,4,2,1,Mobile,Organic Search,South,4.75,0
S00479,5,4,2,2,Tablet,Email,South,3.6,1
S00480,3,3,2,1,Mobile,Organic Search,North,3.4833333333333334,0
S00481,4,4,2,1,Mobile,Paid Search,Central,4.8,0
S00482,2,2,1,1,Mobile,Email,Central,2.15,0
S00483,3,3,1,1,Mobile,Paid Search,South,2.1,0
S00484,3,3,1,1,Mobile,Organic Search,North,3.683333333333333,0
S00485,3,3,1,1,Mobile,Organic Search,West,2.566666666666667,0
S00486,3,3,2,1,Tablet,Email,South,3.3,0
S00487,2,2,1,1,Desktop,Referral,South,2.6666666666666665,0
S00488,3,3,1,1,Desktop,Direct,North,4.85,0
S00489,4,4,2,1,Tablet,Direct,South,2.45,0
S00490,4,4,1,1,Tablet,Social,West,4.25,0
S00491,3,3,1,1,Mobile,Paid Search,Central,3.3666666666666667,0
S00492,4,4,2,1,Mobile,Direct,South,2.8,0
S00493,2,2,1,1,Desktop,Direct,South,2.816666666666667,1
S00494,3,3,1,1,Desktop,Organic Search,North,1.7833333333333334,0
S00495,4,4,1,1,Mobile,Referral,North,3.2,0
S00496,3,3,1,1,Desktop,Organic Search,Central,2.9833333333333334,0
S00497,3,3,2,1,Mobile,Direct,West,3.066666666666667,0
S00498,3,3,1,1,Desktop,Organic Search,East,4.383333333333334,0
S00499,3,3,1,1,Tablet,Organic Search,West,3.8,0
S00500,2,2,2,1,Tablet,Social,Central,2.683333333333333,0
S00501,3,3,3,1,Mobile,Organic Search,Central,1.0166666666666666,0
S00502,3,3,1,1,Mobile,Organic Search,North,3.533333333333333,1
S00503,3,3,1,1,Desktop,Email,North,2.1666666666666665,0
S00504,2,1,1,2,Mobile,Organic Search,West,3.45,0
S00505,4,4,2,1,Mobile,Organic Search,South,4.533333333333333,0
S00506,3,3,2,1,Desktop,Social,Central,4.35,0
S00507,3,3,2,1,Tablet,Social,West,3.95,0
S00508,4,4,1,1,Mobile,Referral,Central,4.9,0
S00509,3,1,1,3,Tablet,Social,South,4.35,0
S00510,3,3,2,1,Mobile,Paid Search,Central,3.3333333333333335,0
S00511,4,4,2,1,Mobile,Organic Search,South,3.716666666666667,0
S00512,1,1,1,1,Mobile,Social,Central,0.0,0
S00513,3,3,2,1,Tablet,Social,North,2.816666666666667,0
S00514,3,3,1,1,Mobile,Social,East,3.15,0
S00515,3,3,1,1,Desktop,Email,West,4.066666666666666,0
S00516,3,2,1,2,Desktop,Organic Search,East,3.75,0
S00517,3,3,1,1,Mobile,Social,East,4.733333333333333,0
S00518,3,3,1,1,Mobile,Social,Central,3.3333333333333335,0
S00519,3,3,2,1,Tablet,Referral,East,3.3333333333333335,0
S00520,4,3,1,2,Desktop,Organic Search,West,4.333333333333333,1
S00521,3,3,3,1,Mobile,Organic Search,North,3.2333333333333334,0
S00522,3,3,2,1,Mobile,Organic Search,Central,1.4833333333333334,0
S00523,2,2,1,1,Tablet,Social,West,1.55,0
S00524,1,1,1,1,Mobile,Organic Search,East,0.0,0
S00525,4,4,2,1,Mobile,Organic Search,North,4.65,0
S00526,2,2,2,1,Mobile,Referral,East,2.4,0
S00527,3,3,1,1,Mobile,Organic Search,North,4.883333333333334,0
S00528,2,2,2,1,Desktop,Social,North,0.48333333333333334,0
S00529,4,4,1,1,Desktop,Direct,West,3.783333333333333,1
S00530,3,3,2,1,Mobile,Social,North,4.716666666666667,0
S00531,3,3,1,1,Mobile,Paid Search,North,3.7333333333333334,0
S00532,3,3,1,1,Tablet,Referral,West,3.25,1
S00533,3,3,1,1,Tablet,Referral,North,4.166666666666667,0
S00534,3,3,2,1,Mobile,Organic Search,South,3.183333333333333,0
S00535,1,1,1,1,Mobile,Organic Search,North,0.0,0
S00536,3,3,3,1,Tablet,Direct,East,3.066666666666667,0
S00537,3,2,1,2,Mobile,Paid Search,West,3.75,0
S00538,4,4,2,1,Desktop,Referral,West,3.9166666666666665,0
S00539,3,3,2,1,Mobile,Email,South,4.666666666666667,0
S00540,2,2,1,1,Desktop,Paid Search,North,1.0166666666666666,0
S00541,3,3,1,1,Tablet,Organic Search,North,3.85,0
S00542,2,2,2,1,Mobile,Social,East,1.6,0
S00543,3,3,1,1,Desktop,Referral,Central,4.15,0
S00544,1,1,1,1,Mobile,Direct,South,0.0,0
S00545,4,4,1,1,Mobile,Email,South,3.816666666666667,0
S00546,2,2,2,1,Desktop,Organic Search,North,2.9,0
S00547,3,3,1,1,Desktop,Paid Search,West,3.9,1
S00548,4,4,2,1,Mobile,Email,West,3.933333333333333,1
S00549,1,1,1,1,Mobile,Organic Search,West,0.0,0
S00550,4,4,1,1,Mobile,Email,Central,2.9,0
S00551,4,4,2,1,Mobile,Direct,East,4.633333333333334,1
S00552,2,2,1,1,Mobile,Email,North,2.783333333333333,0
S00553,5,5,2,1,Mobile,Paid Search,South,4.733333333333333,0
S00554,4,4,2,1,Mobile,Organic Search,West,4.5,0
S00555,4,4,1,1,Mobile,Social,West,4.983333333333333,0
S00556,3,2,1,2,Mobile,Social,East,3.466666666666667,1
S00557,2,2,1,1,Desktop,Direct,West,2.45,0
S00558,4,4,1,1,Desktop,Organic Search,West,5.0,0
S00559,1,1,1,1,Mobile,Social,Central,0.0,0
S00560,4,2,1,3,Mobile,Referral,East,3.566666666666667,0
S00561,3,3,1,1,Mobile,Organic Search,West,2.7,0
S00562,3,3,2,1,Desktop,Direct,South,2.8,0
S00563,2,2,1,1,Desktop,Organic Search,West,1.8666666666666667,0
S00564,2,2,1,1,Desktop,Paid Search,Central,1.1833333333333333,0
S00565,3,1,1,3,Desktop,Organic Search,South,4.283333333333333,0
S00566,3,3,1,1,Mobile,Direct,West,4.733333333333333,0
S00567,3,3,1,1,Mobile,Paid Search,West,3.65,0
S00568,3,3,2,1,Mobile,Paid Search,North,3.6,0
S00569,4,4,1,1,Tablet,Direct,East,2.966666666666667,0
S00570,3,2,1,2,Desktop,Direct,North,4.016666666666667,1
S00571,3,3,2,1,Mobile,Paid Search,Central,4.633333333333334,0
S00572,1,1,1,1,Mobile,Organic Search,Central,0.0,0
S00573,3,3,1,1,Mobile,Organic Search,North,4.833333333333333,0
S00574,4,4,1,1,Mobile,Referral,North,4.833333333333333,0
S00575,3,3,2,1,Mobile,Organic Search,East,3.9166666666666665,0
S00576,3,3,1,1,Tablet,Paid Search,South,3.7666666666666666,0
S00577,2,2,1,1,Desktop,Referral,North,1.8333333333333333,0
S00578,3,3,1,1,Tablet,Direct,East,3.35,0
S00579,2,2,1,1,Mobile,Direct,South,2.8333333333333335,0
S00580,1,1,1,1,Desktop,Paid Search,North,0.0,0
S00581,3,3,2,1,Mobile,Referral,Central,1.6166666666666667,0
S00582,4,4,3,1,Tablet,Referral,Central,5.0,0
S00583,2,2,1,1,Mobile,Social,West,2.466666666666667,0
S00584,3,3,2,1,Desktop,Organic Search,Central,3.783333333333333,0
S00585,1,1,1,1,Mobile,Paid Search,South,0.0,0
S00586,3,3,1,1,Desktop,Direct,South,1.8666666666666667,0
S00587,2,2,1,1,Desktop,Email,South,2.183333333333333,0
S00588,2,2,1,1,Desktop,Organic Search,West,2.7333333333333334,0
S00589,4,3,2,2,Desktop,Organic Search,Central,3.033333333333333,0
S00590,2,2,1,1,Desktop,Social,West,2.2,0
S00591,4,4,1,1,Desktop,Email,Central,4.8,0
S00592,4,4,2,1,Mobile,Direct,West,2.75,1
S00593,3,3,1,1,Desktop,Direct,South,2.966666666666667,0
S00594,1,1,1,1,Desktop,Social,East,0.0,0
S00595,3,3,2,1,Tablet,Social,North,3.0,0
S00596,2,2,2,1,Mobile,Direct,North,2.7666666666666666,0
S00597,3,3,1,1,Mobile,Organic Search,West,3.966666666666667,0
S00598,3,3,1,1,Desktop,Direct,East,3.6333333333333333,0
S00599,3,3,1,1,Desktop,Referral,East,4.866666666666666,0
S00600,3,3,2,1,Desktop,Paid Search,East,4.033333333333333,1
S00601,3,3,1,1,Desktop,Paid Search,South,4.033333333333333,0
S00602,2,2,1,1,Desktop,Paid Search,East,2.45,0
S00603,2,2,1,1,Desktop,Direct,East,2.9833333333333334,0
S00604,4,4,1,1,Desktop,Social,South,4.733333333333333,0
S00605,2,2,1,1,Desktop,Email,Central,2.283333333333333,0
S00606,3,3,1,1,Mobile,Organic Search,East,3.0166666666666666,0
S00607,3,3,1,1,Desktop,Organic Search,West,1.1666666666666667,0
S00608,3,3,1,1,Mobile,Paid Search,Central,4.2,0
S00609,2,2,2,1,Mobile,Referral,Central,1.1,0
S00610,3,3,1,1,Mobile,Direct,Central,1.8833333333333333,0
S00611,2,2,1,1,Desktop,Social,South,1.8833333333333333,0
S00612,3,3,2,1,Mobile,Social,North,3.95,0
S00613,2,2,2,1,Mobile,Organic Search,South,1.0,0
S00614,3,3,1,1,Desktop,Organic Search,South,2.683333333333333,0
S00615,1,1,1,1,Mobile,Organic Search,Central,0.0,0
S00616,2,2,1,1,Tablet,Social,West,1.6333333333333333,0
S00617,4,4,2,1,Desktop,Organic Search,North,4.933333333333334,0
S00618,2,2,2,1,Desktop,Direct,North,1.95,0
S00619,3,3,3,1,Mobile,Email,North,2.466666666666667,0
S00620,3,3,1,1,Mobile,Social,West,3.3333333333333335,0
S00621,3,3,1,1,Desktop,Organic Search,West,3.6,0
S00622,1,1,1,1,Desktop,Direct,Central,0.0,0
S00623,3,3,1,1,Mobile,Email,Central,2.95,1
S00624,2,2,1,1,Mobile,Paid Search,South,2.216666666666667,0
S00625,4,4,1,1,Mobile,Social,South,4.55,0
S00626,3,3,1,1,Mobile,Organic Search,South,4.9,0
S00627,3,3,1,1,Mobile,Social,South,2.7333333333333334,1
S00628,2,2,1,1,Mobile,Paid Search,Central,2.65,0
S00629,3,3,1,1,Desktop,Paid Search,East,3.433333333333333,0
S00630,1,1,1,1,Desktop,Paid Search,West,0.0,0
S00631,2,2,2,1,Mobile,Direct,East,2.55,0
S00632,2,2,2,1,Tablet,Organic Search,North,1.8666666666666667,1
S00633,2,1,1,2,Mobile,Paid Search,North,1.5333333333333334,0
S00634,3,3,1,1,Mobile,Email,East,4.2,0
S00635,1,1,1,1,Desktop,Paid Search,West,0.0,0
S00636,3,3,1,1,Mobile,Direct,South,4.766666666666667,0
S00637,3,3,1,1,Mobile,Referral,West,1.6,0
S00638,3,3,1,1,Desktop,Paid Search,Central,2.0833333333333335,0
S00639,3,3,1,1,Desktop,Organic Search,East,2.716666666666667,0
S00640,2,2,1,1,Mobile,Email,West,1.3666666666666667,0
S00641,2,2,1,1,Desktop,Social,East,2.1333333333333333,0
S00642,3,3,2,1,Desktop,Social,West,4.883333333333334,0
S00643,3,3,2,1,Desktop,Email,West,2.4,0
S00644,4,3,2,2,Desktop,Referral,Central,4.183333333333334,1
S00645,3,3,1,1,Desktop,Direct,South,4.25,1
S00646,2,2,1,1,Tablet,Direct,East,2.95,0
S00647,3,3,1,1,Mobile,Referral,North,2.05,0
S00648,4,4,1,1,Mobile,Referral,South,4.95,0
S00649,3,2,1,2,Mobile,Paid Search,West,4.116666666666666,0
S00650,2,2,1,1,Mobile,Social,Central,1.9,0
S00651,4,4,2,1,Desktop,Organic Search,South,4.816666666666666,0
S00652,3,3,1,1,Mobile,Social,North,3.8833333333333333,0
S00653,4,4,1,1,Mobile,Direct,South,4.616666666666666,0
S00654,4,4,3,1,Mobile,Organic Search,East,3.6666666666666665,0
S00655,2,2,2,1,Mobile,Organic Search,South,2.466666666666667,0
S00656,2,2,2,1,Desktop,Direct,South,2.683333333333333,0
S00657,1,1,1,1,Desktop,Direct,West,0.0,0
S00658,2,2,1,1,Mobile,Direct,North,2.9,0
S00659,2,2,1,1,Mobile,Organic Search,East,2.85,0
S00660,3,3,1,1,Mobile,Direct,West,3.033333333333333,0
S00661,4,2,1,3,Desktop,Paid Search,South,3.716666666666667,0
S00662,5,5,2,1,Tablet,Email,West,4.666666666666667,0
S00663,3,3,1,1,Mobile,Direct,West,3.5,0
S00664,4,4,1,1,Desktop,Social,West,4.45,1
S00665,3,3,1,1,Desktop,Referral,East,3.783333333333333,0
S00666,2,2,1,1,Desktop,Social,South,1.05,0
S00667,2,2,1,1,Desktop,Direct,Central,2.8833333333333333,0
S00668,4,4,3,1,Desktop,Social,West,5.0,0
S00669,3,3,1,1,Desktop,Organic Search,South,4.816666666666666,0
S00670,3,3,1,1,Desktop,Organic Search,North,2.466666666666667,0
S00671,3,2,2,2,Desktop,Direct,North,4.966666666666667,0
S00672,3,3,2,1,Tablet,Social,North,3.5166666666666666,0
S00673,4,4,1,1,Desktop,Organic Search,East,4.333333333333333,0
S00674,2,2,1,1,Mobile,Organic Search,North,2.1666666666666665,0
S00675,2,2,1,1,Mobile,Organic Search,South,2.7333333333333334,0
S00676,4,4,2,1,Tablet,Social,West,3.933333333333333,1
S00677,4,3,2,2,Desktop,Paid Search,South,3.6333333333333333,1
S00678,4,4,1,1,Mobile,Direct,West,4.333333333333333,0
S00679,1,1,1,1,Tablet,Paid Search,West,0.0,0
S00680,2,2,1,1,Mobile,Email,South,2.8333333333333335,0
S00681,2,2,2,1,Mobile,Paid Search,West,1.4,0
S00682,2,2,1,1,Desktop,Organic Search,West,0.5666666666666667,0
S00683,4,4,1,1,Desktop,Social,South,4.95,0
S00684,3,3,2,1,Mobile,Direct,South,1.7333333333333334,0
S00685,4,4,1,1,Tablet,Paid Search,East,4.516666666666667,0
S00686,4,4,2,1,Mobile,Organic Search,Central,4.883333333333334,0
S00687,2,2,1,1,Mobile,Direct,West,0.6166666666666667,0
S00688,3,3,1,1,Desktop,Direct,North,3.35,0
S00689,3,3,1,1,Mobile,Paid Search,West,4.633333333333334,0
S00690,2,2,1,1,Desktop,Organic Search,East,2.95,0
S00691,3,3,1,1,Desktop,Social,East,4.25,0
S00692,3,3,1,1,Mobile,Organic Search,West,3.6666666666666665,0
S00693,3,3,2,1,Mobile,Paid Search,East,4.016666666666667,0
S00694,4,4,1,1,Desktop,Social,Central,4.966666666666667,0
S00695,3,3,2,1,Desktop,Paid Search,West,3.1333333333333333,0
S00696,4,4,2,1,Mobile,Social,West,4.566666666666666,0
S00697,2,2,1,1,Desktop,Paid Search,North,1.6,0
S00698,2,2,1,1,Mobile,Direct,Central,2.2,0
S00699,2,2,2,1,Desktop,Social,Central,2.533333333333333,0
S00700,2,2,1,1,Mobile,Direct,North,2.7666666666666666,0
S00701,2,2,1,1,Mobile,Paid Search,East,2.3333333333333335,0
S00702,1,1,1,1,Desktop,Social,South,0.0,0
S00703,2,2,1,1,Desktop,Direct,West,2.533333333333333,0
S00704,2,2,1,1,Desktop,Direct,West,2.7666666666666666,0
S00705,3,3,2,1,Desktop,Email,North,2.533333333333333,1
S00706,3,3,1,1,Tablet,Social,Central,3.783333333333333,0
S00707,2,2,1,1,Desktop,Referral,North,2.95,0
S00708,4,3,1,2,Mobile,Paid Search,West,4.5,1
S00709,3,3,1,1,Desktop,Paid Search,East,3.283333333333333,0
S00710,3,2,2,2,Mobile,Referral,South,4.6,0
S00711,3,3,1,1,Mobile,Organic Search,North,4.266666666666667,0
S00712,3,3,1,1,Mobile,Organic Search,North,4.4,1
S00713,1,1,1,1,Mobile,Paid Search,West,0.0,0
S00714,2,2,2,1,Mobile,Social,East,2.8666666666666667,0
S00715,5,5,2,1,Desktop,Social,North,3.9166666666666665,1
S00716,3,3,2,1,Tablet,Direct,North,4.3,0
S00717,4,4,1,1,Mobile,Organic Search,North,4.366666666666666,0
S00718,1,1,1,1,Tablet,Email,West,0.0,0
S00719,3,2,1,2,Desktop,Organic Search,West,2.1,0
S00720,3,3,1,1,Mobile,Direct,North,3.8833333333333333,0
S00721,4,4,1,1,Tablet,Social,East,4.916666666666667,0
S00722,2,2,1,1,Desktop,Organic Search,North,2.933333333333333,0
S00723,3,3,2,1,Desktop,Social,Central,4.816666666666666,0
S00724,3,3,1,1,Mobile,Direct,Central,3.4,0
S00725,3,3,2,1,Mobile,Paid Search,West,3.7,1
S00726,4,3,1,2,Mobile,Organic Search,Central,4.566666666666666,0
S00727,3,3,1,1,Desktop,Direct,Central,4.3,0
S00728,2,2,1,1,Mobile,Organic Search,Central,2.033333333333333,0
S00729,3,2,1,2,Desktop,Referral,East,4.566666666666666,0
S00730,3,3,1,1,Desktop,Social,South,1.5833333333333333,0
S00731,2,2,1,1,Desktop,Email,South,0.36666666666666664,0
S00732,2,2,1,1,Mobile,Organic Search,South,1.15,0
S00733,3,3,1,1,Mobile,Referral,West,1.4166666666666667,0
S00734,3,3,2,1,Mobile,Direct,North,2.683333333333333,0
S00735,2,2,1,1,Desktop,Organic Search,South,0.75,0
S00736,3,3,2,1,Mobile,Paid Search,East,4.883333333333334,0
S00737,3,3,1,1,Mobile,Referral,South,4.633333333333334,0
S00738,3,3,2,1,Mobile,Organic Search,East,3.033333333333333,0
S00739,5,5,2,1,Mobile,Organic Search,Central,3.9,0
S00740,4,4,1,1,Mobile,Referral,West,3.5833333333333335,0
S00741,3,2,1,2,Mobile,Organic Search,West,3.933333333333333,0
S00742,1,1,1,1,Desktop,Organic Search,East,0.0,0
S00743,3,3,2,1,Mobile,Paid Search,East,3.0,0
S00744,4,4,2,1,Mobile,Social,North,3.8833333333333333,0
S00745,4,3,1,2,Desktop,Email,Central,2.8333333333333335,0
S00746,3,3,2,1,Tablet,Referral,South,2.2666666666666666,0
S00747,2,2,1,1,Mobile,Paid Search,North,0.35,0
S00748,5,5,3,1,Mobile,Organic Search,West,4.85,0
S00749,4,4,2,1,Tablet,Referral,North,4.466666666666667,0
S00750,3,3,1,1,Mobile,Direct,South,5.0,0
S00751,4,4,1,1,Desktop,Direct,North,4.516666666666667,0
S00752,2,2,2,1,Tablet,Paid Search,North,0.5333333333333333,0
S00753,3,3,1,1,Mobile,Direct,North,3.65,0
S00754,3,3,2,1,Desktop,Organic Search,North,4.833333333333333,1
S00755,3,3,1,1,Desktop,Organic Search,West,4.316666666666666,0
S00756,3,3,1,1,Mobile,Email,Central,3.85,1
S00757,3,3,1,1,Mobile,Social,South,2.55,0
S00758,4,3,2,2,Mobile,Paid Search,Central,4.166666666666667,1
S00759,4,4,2,1,Tablet,Referral,South,4.866666666666666,0
S00760,3,3,2,1,Mobile,Direct,South,2.3666666666666667,0
S00761,6,5,2,2,Desktop,Direct,North,4.083333333333333,0
S00762,3,3,1,1,Desktop,Organic Search,West,1.95,0
S00763,2,2,1,1,Desktop,Organic Search,East,2.5166666666666666,0
S00764,2,1,1,2,Mobile,Direct,West,1.6166666666666667,0
S00765,3,3,2,1,Desktop,Social,West,4.05,0
S00766,5,5,2,1,Mobile,Referral,East,4.266666666666667,0
S00767,3,3,1,1,Mobile,Referral,West,3.716666666666667,0
S00768,5,5,2,1,Mobile,Organic Search,Central,4.716666666666667,0
S00769,3,3,2,1,Desktop,Referral,South,3.433333333333333,0
S00770,3,3,2,1,Mobile,Direct,South,3.1333333333333333,0
S00771,4,4,2,1,Desktop,Organic Search,West,4.05,0
S00772,2,2,1,1,Mobile,Social,West,2.216666666666667,0
S00773,3,3,1,1,Desktop,Paid Search,North,3.35,0
S00774,4,3,1,2,Mobile,Organic Search,South,4.933333333333334,0
S00775,4,4,1,1,Mobile,Direct,East,2.066666666666667,0
S00776,3,3,1,1,Desktop,Direct,East,1.5333333333333334,0
S00777,5,5,3,1,Desktop,Social,North,4.75,0
S00778,3,3,1,1,Mobile,Email,Central,4.35,0
S00779,3,1,1,3,Mobile,Referral,West,3.816666666666667,0
S00780,3,3,1,1,Mobile,Organic Search,East,2.9,0
S00781,3,3,1,1,Mobile,Direct,West,3.8,1
S00782,1,1,1,1,Mobile,Email,Central,0.0,0
S00783,4,4,1,1,Desktop,Email,North,3.25,0
S00784,2,2,2,1,Desktop,Direct,South,1.8166666666666667,0
S00785,2,2,1,1,Desktop,Social,East,1.0833333333333333,0
S00786,2,2,1,1,Tablet,Social,West,2.4166666666666665,0
S00787,3,3,1,1,Mobile,Referral,North,2.5833333333333335,0
S00788,4,4,1,1,Mobile,Social,Central,4.6,0
S00789,2,2,1,1,Mobile,Social,East,1.75,0
S00790,3,3,1,1,Tablet,Paid Search,South,4.516666666666667,0
S00791,3,2,1,2,Desktop,Social,South,3.3833333333333333,0
S00792,3,3,1,1,Mobile,Direct,North,2.966666666666667,0
S00793,4,4,2,1,Mobile,Direct,West,3.8333333333333335,0
S00794,4,4,1,1,Mobile,Direct,Central,4.633333333333334,0
S00795,3,2,1,2,Desktop,Email,East,4.016666666666667,0
S00796,2,2,1,1,Mobile,Direct,Central,2.6666666666666665,1
S00797,2,2,1,1,Tablet,Referral,Central,2.8666666666666667,0
S00798,3,1,1,3,Mobile,Direct,East,3.7333333333333334,0
S00799,3,3,1,1,Mobile,Organic Search,West,3.3833333333333333,0
S00800,2,2,1,1,Tablet,Email,East,0.5,0
S00801,2,2,2,1,Mobile,Organic Search,East,0.5166666666666667,0
S00802,3,2,1,2,Desktop,Organic Search,North,3.283333333333333,1
S00803,3,3,2,1,Mobile,Organic Search,West,1.2833333333333334,0
S00804,3,3,1,1,Mobile,Email,North,3.8666666666666667,0
S00805,1,1,1,1,Mobile,Email,Central,0.0,0
S00806,2,2,1,1,Mobile,Social,Central,0.5666666666666667,0
S00807,4,4,2,1,Tablet,Social,South,4.383333333333334,0
S00808,1,1,1,1,Tablet,Direct,South,0.0,0
S00809,2,2,1,1,Mobile,Direct,East,2.283333333333333,0
S00810,3,2,2,2,Desktop,Direct,East,4.566666666666666,0
S00811,5,5,1,1,Tablet,Social,South,4.866666666666666,0
S00812,2,2,1,1,Mobile,Organic Search,East,1.3166666666666667,0
S00813,3,3,2,1,Desktop,Organic Search,South,3.216666666666667,0
S00814,2,2,1,1,Tablet,Social,North,2.466666666666667,0
S00815,3,3,1,1,Mobile,Email,North,3.65,0
S00816,3,3,1,1,Mobile,Organic Search,North,1.5,0
S00817,3,3,2,1,Mobile,Organic Search,West,4.533333333333333,0
S00818,3,3,1,1,Mobile,Referral,Central,4.1,0
S00819,3,3,2,1,Desktop,Social,East,4.133333333333334,0
S00820,2,2,1,1,Desktop,Paid Search,East,2.783333333333333,0
S00821,4,4,2,1,Mobile,Email,North,4.966666666666667,1
S00822,4,3,2,2,Desktop,Email,East,4.15,1
S00823,3,3,1,1,Desktop,Referral,North,3.6,0
S00824,5,5,2,1,Mobile,Referral,West,4.683333333333334,1
S00825,2,2,1,1,Mobile,Organic Search,Central,2.716666666666667,0
S00826,2,2,2,1,Tablet,Social,North,2.85,0
S00827,2,2,1,1,Desktop,Organic Search,West,2.7,0
S00828,2,1,1,2,Desktop,Organic Search,North,1.7166666666666666,0
